1/10/2011,00:00.0,10,-10
1/10/2011,00:00.0,10,-10
1/10/2011,00:00.0,10,-12
1/10/2011,00:00.0,10,-14
1/10/2011,00:00.0,10,-15
1/10/2011,00:00.0,10,-17
1/11/2011,00:00.0,11,-16
1/11/2011,00:00.0,11,-16
1/11/2011,00:00.0,11,-15
1/11/2011,00:00.0,11,-11
1/11/2011,00:00.0,11,-8
1/11/2011,00:00.0,11,-9
1/11/2011,00:00.0,11,-6
1/11/2011,00:00.0,11,-3
1/11/2011,00:00.0,11,-4
1/11/2011,00:00.0,11,-7
1/11/2011,00:00.0,11,-8
1/11/2011,00:00.0,11,-11
1/11/2011,00:00.0,11,-16
1/11/2011,00:00.0,11,-14
1/11/2011,00:00.0,11,-13
1/11/2011,00:00.0,11,-15
1/11/2011,00:00.0,11,-17
1/11/2011,00:00.0,11,-20
1/11/2011,00:00.0,11,-20
1/11/2011,00:00.0,11,-16
1/11/2011,00:00.0,11,-11
1/11/2011,00:00.0,11,-11
1/11/2011,00:00.0,11,-14
1/11/2011,00:00.0,11,-13
1/12/2011,00:00.0,12,-9
1/12/2011,00:00.0,12,-8
1/12/2011,00:00.0,12,-1
1/12/2011,00:00.0,12,1
1/12/2011,00:00.0,12,0
1/12/2011,00:00.0,12,-1
1/12/2011,00:00.0,12,-2
1/12/2011,00:00.0,12,-2
1/12/2011,00:00.0,12,-4
1/12/2011,00:00.0,12,-9
1/12/2011,00:00.0,12,-11
1/12/2011,00:00.0,12,-7
1/12/2011,00:00.0,12,-2
1/12/2011,00:00.0,12,1
1/12/2011,00:00.0,12,5
1/12/2011,00:00.0,12,2
1/12/2011,00:00.0,12,0
1/12/2011,00:00.0,12,-3
1/12/2011,00:00.0,12,-7
1/12/2011,00:00.0,12,-6
1/12/2011,00:00.0,12,-9
1/12/2011,00:00.0,12,-6
1/12/2011,00:00.0,12,-11
1/12/2011,00:00.0,12,-13
1/13/2011,00:00.0,13,-14
1/13/2011,00:00.0,13,-12
1/13/2011,00:00.0,13,-9
1/13/2011,00:00.0,13,-6
1/13/2011,00:00.0,13,-5
1/13/2011,00:00.0,13,-1
1/13/2011,00:00.0,13,-3
1/13/2011,00:00.0,13,-3
1/13/2011,00:00.0,13,-4
1/13/2011,00:00.0,13,-2
1/13/2011,00:00.0,13,-4
1/13/2011,00:00.0,13,-6
1/13/2011,00:00.0,13,-8
1/13/2011,00:00.0,13,-8
1/13/2011,00:00.0,13,-8
1/13/2011,00:00.0,13,-7
1/13/2011,00:00.0,13,-10
1/13/2011,00:00.0,13,-14
1/13/2011,00:00.0,13,-13
1/13/2011,00:00.0,13,-20
1/13/2011,00:00.0,13,-25
1/13/2011,00:00.0,13,-23
1/13/2011,00:00.0,13,-26
1/13/2011,00:00.0,13,-26
1/14/2011,00:00.0,14,-28
1/14/2011,00:00.0,14,-29
1/14/2011,00:00.0,14,-27
1/14/2011,00:00.0,14,-21
1/14/2011,00:00.0,14,-17
1/14/2011,00:00.0,14,-13
1/14/2011,00:00.0,14,-11
1/14/2011,00:00.0,14,-10
1/14/2011,00:00.0,14,-16
1/14/2011,00:00.0,14,-15
1/14/2011,00:00.0,14,-12
1/14/2011,00:00.0,14,-10
1/14/2011,00:00.0,14,-7
1/14/2011,00:00.0,14,-10
1/14/2011,00:00.0,14,-13
1/14/2011,00:00.0,14,-15
1/14/2011,00:00.0,14,-16
1/14/2011,00:00.0,14,-14
1/14/2011,00:00.0,14,-10
1/14/2011,00:00.0,14,-10
1/14/2011,00:00.0,14,-13
1/14/2011,00:00.0,14,-13
1/14/2011,00:00.0,14,-16
1/14/2011,00:00.0,14,-17
1/15/2011,00:00.0,15,-19
1/15/2011,00:00.0,15,-17
1/15/2011,00:00.0,15,-13
1/15/2011,00:00.0,15,-11
1/15/2011,00:00.0,15,-15
1/15/2011,00:00.0,15,-14
1/15/2011,00:00.0,15,-11
1/15/2011,00:00.0,15,-9
1/15/2011,00:00.0,15,-7
1/15/2011,00:00.0,15,-7
1/15/2011,00:00.0,15,-9
1/15/2011,00:00.0,15,-10
1/15/2011,00:00.0,15,-6
1/15/2011,00:00.0,15,-6
1/15/2011,00:00.0,15,-2
1/15/2011,00:00.0,15,2
1/15/2011,00:00.0,15,4
1/15/2011,00:00.0,15,0
1/15/2011,00:00.0,15,-3
1/15/2011,00:00.0,15,-6
1/15/2011,00:00.0,15,-7
1/15/2011,00:00.0,15,-6
1/15/2011,00:00.0,15,-9
1/15/2011,00:00.0,15,-11
1/16/2011,00:00.0,16,-13
1/16/2011,00:00.0,16,-10
1/16/2011,00:00.0,16,-7
1/16/2011,00:00.0,16,-6
1/16/2011,00:00.0,16,-4
1/16/2011,00:00.0,16,-2
1/16/2011,00:00.0,16,-2
1/16/2011,00:00.0,16,-2
1/16/2011,00:00.0,16,-2
1/16/2011,00:00.0,16,-2
1/16/2011,00:00.0,16,1
1/16/2011,00:00.0,16,4
1/16/2011,00:00.0,16,11
1/16/2011,00:00.0,16,14
1/16/2011,00:00.0,16,17
1/16/2011,00:00.0,16,13
1/16/2011,00:00.0,16,0
1/16/2011,00:00.0,16,-5
1/16/2011,00:00.0,16,-7
1/16/2011,00:00.0,16,-9
1/16/2011,00:00.0,16,-7
1/16/2011,00:00.0,16,-7
1/16/2011,00:00.0,16,-7
1/16/2011,00:00.0,16,-10
1/17/2011,00:00.0,17,-8
1/17/2011,00:00.0,17,-9
1/17/2011,00:00.0,17,-6
1/17/2011,00:00.0,17,0
1/17/2011,00:00.0,17,4
1/17/2011,00:00.0,17,-1
1/17/2011,00:00.0,17,-2
1/17/2011,00:00.0,17,-5
1/17/2011,00:00.0,17,-6
1/17/2011,00:00.0,17,-4
1/17/2011,00:00.0,17,-6
1/17/2011,00:00.0,17,-3
1/17/2011,00:00.0,17,-1
1/17/2011,00:00.0,17,-2
1/17/2011,00:00.0,17,2
1/17/2011,00:00.0,17,2
1/17/2011,00:00.0,17,0
1/17/2011,00:00.0,17,2
1/17/2011,00:00.0,17,-4
1/17/2011,00:00.0,17,-4
1/17/2011,00:00.0,17,-7
1/17/2011,00:00.0,17,-7
1/17/2011,00:00.0,17,-9
1/17/2011,00:00.0,17,-11
1/18/2011,00:00.0,18,-12
1/18/2011,00:00.0,18,-11
1/18/2011,00:00.0,18,-5
1/18/2011,00:00.0,18,-5
1/18/2011,00:00.0,18,-2
1/18/2011,00:00.0,18,0
1/18/2011,00:00.0,18,-1
1/18/2011,00:00.0,18,1
1/18/2011,00:00.0,18,5
1/18/2011,00:00.0,18,5
1/18/2011,00:00.0,18,3
1/18/2011,00:00.0,18,5
1/18/2011,00:00.0,18,7
1/18/2011,00:00.0,18,7
1/18/2011,00:00.0,18,11
1/18/2011,00:00.0,18,16
1/18/2011,00:00.0,18,14
1/18/2011,00:00.0,18,12
1/18/2011,00:00.0,18,9
1/18/2011,00:00.0,18,7
1/18/2011,00:00.0,18,4
1/18/2011,00:00.0,18,5
1/18/2011,00:00.0,18,4
1/18/2011,00:00.0,18,-1
1/19/2011,00:00.0,19,-1
1/19/2011,00:00.0,19,0
1/19/2011,00:00.0,19,2
1/19/2011,00:00.0,19,1
1/19/2011,00:00.0,19,1
1/19/2011,00:00.0,19,2
